ID,text,label
3101333,trouble is my wife s family is from sa but they emigrated to oz best and worst etc,positive
2550358,is cleaning her closet really craving the park,positive
2429746,having a debate with the boy about what color to write on the pitboard with today lol,positive
1726404,want to go home now,negative
2853037,no i can not wait to see you on the th in hollywood,positive
2196573,and i feel like it my fault,negative
2968898,chilling enjoying a coffee and free wifi,positive
847403,Cool I would have loved to hear the rest of that first one,positive
1387149,got to see Pink today,positive
1187262,i thought of you the other day a i wa walking past wagamama ! ! xx please reply,positive
133443,too much to do too much going on funeral case study editing gig ca n't switch my mind off sleep is going to be a problem help,negative
2166998,miss her dd family come back to mee,negative
2096797,ha started his holiday at last st day spent shopping got ta get my mp fixed though s,negative
203608,so when did renewing your vehicle reg go up to 40 ? ? ? Not what 's up,negative
1187433,What doe it say about someone when they are addicted to Facebook Twitter ? ? At least it not drug right ? !,positive
332087,my iPod touch is freaking out at syncing and charging no matter the cord or USB please do n't die little guy,negative
928683,Oh look I am replying to myself again lol hey but there is only me so no worry,positive
2875409,ok so you re leaving two option tom one stay in brazil or two take me with you lol,positive
2640621,i wa really impressed by the wifi ap on yer nokia cell where can i learn more me want,positive
550140,I think there are many people who wan na help inform everyone but yeah I see people doing it just for social ntwking esp on LJ,negative
2210555,home watching tv i need a night out you got me on that gnr shit,negative
3076779,ok thanks for the reply and also for the app,positive
461487,About to collapse I only slept for about three hour last night P Do n't blame me I wa sick,negative
725041,my night is your day and your day is my night so what am i supposed to do with my day when it actually night ? in other word i am bored,negative
1788026,mine won t charge and won t boot up anymore tried power supply so far both broken within a month,negative
81078,Hello to you Wish I wa there with you,negative
2771092,the pale look is beautiful i ve done my hair curly today i left the ringlet alone a seen in pic i look like you,positive
2514685,tweet received,positive
248780,sad day for rafael nadal who lost in the french open but happy day for my brother whose premier team won the state cup ! ! !,negative
455519,back to work tomorrow and the annoying girl who work next to me if you notice any weird tweet tomorrow they are from her haha,negative
2994350,well yes everybody ha their own way for such a solution hope you ll feel better real soon do not let it make you down,positive
2797329,is doing her happy dance,positive
2307040,is going to work bye x,negative
2836670,is lucky to have the greatest friend ever,positive
357830,Today is going to be difficult ugh,negative
710519,Aww my leg hurt and I 'm tired I hare being sick,negative
600093,Depressing when you look at a site that rank number 1 for a term and it 's backlinks are absolutely shocking Just not right !,negative
2841826,i think is off her rocker evidence,positive
2420062,consider yourself connected thanks for the follow,positive
2603512,wow jiahui enjoy you are holiday and have fun,positive
2167257,my whole body hurt i think it is rebelling at the thought of work just want to watch sytycd but have to do schoolwork,negative
1633005,what is this mac behind the firewall community firewall are terrible thing they stop the extended community from joining,negative
1901539,well am up cannot sleep and everyone is sleeping cannot turn on tv or comp just playing game on my iphone,negative
435288,Last min planning plus my mom called and told me I could n't see you all this time I 'm sorry,negative
2404461,i would definitely read that good luck with it,positive
1420763,ok soo like we 've been here for a minute lol ! Its soo pretty !,positive
1284756,I will talk to mum during the week hopefully !,positive
1924906,i had hour of sleep last night that is how tired i am my leg hurt so much after walking so much yesterday,negative
1299727,Mmm Jon still awesome he is rockin ' that hat ! Thanks for sharing !,positive
575982,cu of work,negative
267264,Monday is sucking really bad,negative
2081640,ouch okay mama julie who told on me i confess i m probably the worst offender i promise to work on this issue,negative
1567692,smoking one more time hope i have motivation tommarow to re record my song,positive
110990,no but he said something horrible to me and it hurt,negative
13526,Update the computer with the moniter 2053 98 very far from now because i am starting a 0 lol,negative
1173595,Goodmorning ! I 'm going to enjoy my Sunday at the mall spending money dat I work hard 4,positive
1606804,wa hoping there wa a vm solution sad,negative
2134506,omg aww i m afriad i might do that they still haven t called me,negative
2022169,i still do not want to go to school,negative
2946544,decided that i needed a nice picture desktop of the new warglaive,positive
685402,I so ca n't recognise you take me age to realise it is you I want the old you back LOL I know call me crazy !,negative
