ID,text,label
151300,What a Lame day.  I`m sure it`ll pass me by with NOTHING to do.,negative
1864775,yea but it was still an awesome episode the hills won t be the same w out you,negative
724439,"@shortyinabox Aaawww poor sweetie  Hugs my friend, love ya",negative
2838429,thanks i just wanna say hey you re actually cool take care,positive
785235,says good aftie wala yatang tao eh!!!....  http://plurk.com/p/13tn7j,negative
345415,it better storm today,negative
2844097,thank you it s coming along thanks for the help luke,positive
2670708,like i hope everyone has a great day like i said it s too beautiful out not to,positive
2540747,am at alexdraven s so there shall be movies then you tell me where to be and when and i m there,positive
565909,"@frankihkay I know I am  but I got to get trashed in brooklyn and that makes it worth it, right? ...right?! ALSO SEE YOU SOON ZOMOGZ",negative
2644069,oh my what big teeth you have,positive
578955,"is having a mad almost-summer party with Dakota, Gaston and Lindee...Alex and Kyle WERE with us, but they didn't come back to my place",negative
342187,has the barista comp tomorrow and really wants to beat ben or i'll never hear the end of it,negative
1997056,new blog post the famed eximious of london is going out of buisness,negative
2265565,poo as in the shits ooo so glum,negative
1623423,going out to breakfast this morning then laundry,negative
752462,"crap, i broke my earring",negative
1349317,Going Camping,positive
311268,@Keryje about 2 mins #blackberrystorm camera is amazingly slow  miss you too babes,negative
1588866,@voxiferaa bad girl who's good at the right things,positive
3053257,having lunch in sherlocks best tea room ever just like the creepy cauldron,positive
2495014,always happy to help,positive
2607653,i need me some burn notice can t wait,positive
1263956,im so obcessed with watching hannah montana haha,positive
2705691,good morning other sunshine,positive
3073786,forreal we might need to import something yummy,positive
230881,@rebeccamezzino thats the world I interact in - if I turn it off I'm unproductive and can't earn a crust,negative
1065645,"@jbaita Welcome to Twitter, daughter number one",positive
1445410,"WOW, haven't updated in a while! anywaaaays,  yesturday&amp; today was FUN, finally went to cue  tired, but imma stay up a bit, byeeeeee!",positive
2397488,you and the other lads should come out with me mwhahahah you can bring gio and it will all be happy families xx,positive
72935,OH: Free No Doubt concert at the kimmel show: no more tickets! FML  http://tinyurl.com/d4jtpl,negative
991598,watch this  http://bit.ly/XYKYN,positive
264353,"Reading glasses........  ................I grow old, I grow old.  I shall wear my trousers rolled.",negative
1266483,"loved the simplicity of http://www.timvandamme.com/. Also, check out his wall of shame",positive
3078629,got my cd in the mail,positive
136372,P.S. I miss my boyfriend  a lot.,negative
2671516,shopping with mom then getting a new phone,positive
42695,@step_up_steph its fine. I don't know if ill get mine. They leave in 30 minutes &amp; it usually takes 45 minutes from where I'm standing at,negative
239684,I don't wanna do th dishes,negative
1390534,Have a listen to our music on Mixposure- a great place to see some fantastic reviews  http://bit.ly/fMus8,positive
2601927,lol and u kno it,positive
971701,@KeepinUpWKris I hope Rob had a wonderful weekend. No too much partying!,positive
2165668,is sooo tired and wants to go to bed but the roomie wont be off work til am and i have her keys,negative
1642891,quot i will slap the baby right out of your crotch quot alvin quot i m going to punch you in the beaver quot samsam help,negative
2961265,its about time i got out of fl haha,positive
2144539,big red is dying ttfn ps weezy kills me but i be like daaaaaamn all i got is dick pps can bus drivers smile geez k over out,negative
272374,feels pain somewhere in her kidney  http://plurk.com/p/xm6z9,negative
2266652,hm then i m just disappointed with the whole thing amp show script writers,negative
485213,way to bummed out.,negative
2504630,bdupis at work ugh ready for the weekend,positive
2478451,happy momies day,positive
2185739,nooone know of a britney bootleg,negative
2966380,oh well its his money and i can finally torture someone into watching twilight hehe sweeet,positive
1745981,i miss doing youtube blogs but i just don t have the hour time it took to edit and upload them reminiscing through the comments,negative
956783,"@Mylonas have a nice day aswell. i hope you're not in Amsterdam, it's bad weather here",positive
2135374,men it s raining again,negative
895452,Im so exshausted.Goin' to take a nice shower soon,positive
1069034,"@brawnyjohnny Thanks. I'll have to see if I can make it. I hear ur doing some kind of African number, lol.",positive
2542729,be careful with your bot it s easy for them to retweet people slagging your brand rather than saying nice things,positive
2972659,hahaha thats true but you can trust that i am tweeting myself lol,positive
1681297,might not happen well it depends if i still have the energy right now im like a zombie and i have to get up in hours,negative
1074708,@sunset1986 @raysammarco   stoppppp!! now all i want is chens!!,positive
625463,Its hot... no baseball practice  and arm still hurts. Looking forward to elevate tonight.,negative
222633,@marianmacindoe I wish you were here to be my karaoke buddy.,negative
1035821,"@stillgenie I thought that was the show she casts. I want to be the star, or nothing.",positive
1582035,"When u really love sum1,it means willing to let them go and if they come back,thats true love",positive
2560757,just saw you on someones page and decided to follow you what are you writing,positive
1452093,@londicreations thank you dear! Hope your day is going wonderfully,positive
2893830,finally enjoying friday i hope have a happy weekend,positive
2061383,i had to walk home and it was tipping down i was like aww lol x,negative
328088,"Ahh @crowdspring, I love what you do but I hate your servers",negative
1754661,how come i can t get net magazine in auckland,negative
1631651,meh i don t know whether it s because i ve heard them so much or whether i just don t like them but i m not a fan,negative
306747,"Finally going to bed. School in the morning.  I wish my car was working, I really don't feel like taking the bus. Bleh. :/",negative
2324817,jon amp kate guess we know who wanted normal and who wanted greed she c quot s money could have stopped show and put family together again,negative
2112215,well that s a damn impatient buy can t wait a day or two maybe they ll change their mind,negative
65401,"I hate to do it but I believe it is time to start the unfollow, ban, and block routine on a few people.    Trust is a big thing for me.",negative
2241556,bah this computer is soooo slow i think i m going to bed and i think the hot weather is not helping maybe is worsing this,negative
823853,Watching Blink from Season 3 Dr Who - spooky stuff!,positive
984002,i wonder what happens when you mix peanut butter with strawberries?? hahaha,positive
820466,in a great mood. this morning's mess is way behind me. off to the movies with pretty much the coolest people i know.,positive
2442834,happy hoppusday everyone,positive
949824,Loved the funeral neocon on SNL.  Reminded me of #TCOT.,positive
2036381,bumming around and still sick,negative
591717,I just banged my hand on the table and my ring broke!  im kind of seeing the humor in it though!,negative
588546,Oh give up.,negative
1927687,my dads truck won t shut up omg it s raining hard now wtf haha fuckfuvkfuvk noooo ahaha it s doing it againnnnnn ha,negative
196696,@mneylon true dont have a data plan tho  maybe this is the time,negative
1064619,"Weird though, calling someone, getting connected to a totally different number.... Good thing I didn't had that problem",positive
2281695,all of my friends are working tonight somebody make some plans with me,negative
2204675,i know bro,negative
